source_id,title,url,status,fetch_status,provider,status_code,quality_score,error,final_url,fetched_at
WEB8-021,Purdue Hazard Communication,https://www.purdue.edu/ehps/rem/laboratory/hazmat/hazcom.html,blocked,ok,legacy_html,200,0.0000,,https://www.purdue.edu/ehps/rem/search.html,2026-04-11T03:51:40+00:00
WEB8-022,Purdue Laboratory SOPs,https://www.purdue.edu/ehps/rem/laboratory/hazmat/sops.html,blocked,ok,legacy_html,200,0.0000,,https://www.purdue.edu/ehps/rem/search.html,2026-04-11T03:51:40+00:00
WEB8-023,Purdue Biological Materials Safety,https://www.purdue.edu/ehps/rem/laboratory/hazmat/biological-materials.html,blocked,ok,legacy_html,200,0.0000,,https://www.purdue.edu/ehps/rem/search.html,2026-04-11T03:51:40+00:00
WEB8-024,Purdue Chemical Materials Management,https://www.purdue.edu/ehps/rem/laboratory/hazmat/chemical-materials/index.html,blocked,ok,legacy_html,200,0.0000,,https://www.purdue.edu/ehps/rem/search.html,2026-04-11T03:51:40+00:00
WEB8-025,Purdue Laboratory Spill Response,https://www.purdue.edu/ehps/rem/laboratory/spills/index.html,blocked,ok,legacy_html,200,0.0000,,https://www.purdue.edu/ehps/rem/search.html,2026-04-11T03:51:40+00:00
WEB8-026,BU Laboratory Safety Program,https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/,blocked,ok,legacy_html,200,0.0000,,https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/,2026-04-11T03:51:40+00:00
WEB8-027,BU Chemical Hygiene Plan,https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,blocked,ok,legacy_html,200,0.0000,,https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,2026-04-11T03:51:40+00:00
WEB8-028,BU Biosafety Manual,https://www.bu.edu/research/ethics-compliance/safety/biological-safety/ibc/resources/biosafety-manual/,blocked,ok,legacy_html,200,0.0000,,https://www.bu.edu/research/ethics-compliance/safety/biological-safety/ibc/resources/biosafety-manual/,2026-04-11T03:51:41+00:00
WEB8-029,UCSF Chemical Safety,https://ehs.ucsf.edu/labs-research/chemical-safety,blocked,ok,legacy_html,200,0.0000,,https://ehs.ucsf.edu/labs-research/chemical-safety,2026-04-11T03:51:41+00:00
WEB8-030,UCSF Fire and Life Safety,https://ehs.ucsf.edu/fire-and-life-safety,blocked,ok,legacy_html,200,0.0000,,https://ehs.ucsf.edu/fire-and-life-safety,2026-04-11T03:51:41+00:00
