id,title,category,subcategory,lab_type,risk_level,hazard_types,scenario,question,answer,steps,ppe,forbidden,disposal,first_aid,emergency,legal_notes,references,source_type,source_title,source_org,source_version,source_date,source_url,last_updated,reviewer,status,tags,language
WEB8-018-001,CDC Animal Care Regulations and Standards,biosafety,safety_guidance,biosafety,4,biosafety;animal_research,What rules and controls govern laboratory research involving animals,What rules and controls govern laboratory research involving animals有哪些要点？,"Based on the referenced safety document 'CDC Animal Care Regulations and Standards', this item requires risk-based controls for laboratory activities, including training access, containment conditions, PPE usage, waste control, and emergency response readiness. Applicable scenario: What rules and controls govern laboratory research involving animals有哪些要点？. Key extracted context: Skip directly to site content Skip directly to search An official website of the United States government Here's how you know Official websites use .gov .gov website belongs to an official government organization in the United States. Secure .gov websites use HTTPS lock ) or https:// means you've safely connected to the .gov website. Share sensitive information only on official, secure websites. May 16, 2024 Laws, Regulations, and Standards Governing Research with Animals Resources Public Laws USDA Animal Welfare Act (AWA) , 7 U.S.C. 2131 et seq., as amended. Health Research Extension Act of 1985 (""Animals in Research"") [Public Law 99-158] Regulations USDA Animal Welfare Regulations , Code of Federal Regulations, Title 9, Chapter 1, Subchapter A, Parts 1, 2, and 3. Standards and Principles Public Health Service Policy on Humane Care and Use of Laboratory Animals (PHS Policy) U.S. Government Principles for the Utilization and Care of Vertebrate Animals Used in Testing, Research, and Training AVMA Guidelines for the Euthanasia of Animals: 2020 Edition , American Veterinary Medical Association. Guide for the Care and Use of Laboratory Animals, 8th edition. National Academies Press (ni ...","1) Confirm the experiment scope, SOP, and approval requirements before operation.
2) Verify facilities (ventilation, containment, warning signs) and PPE readiness.
3) Execute operation with buddy-check, maintain records, and control exposure paths.
4) Handle samples/waste by classification and complete decontamination after use.
5) Report abnormalities immediately and trigger emergency response when needed.",lab coat; protective gloves; surgical mask or respirator,Do not perform high-risk procedures without training/authorization; do not bypass containment and engineering controls; do not operate alone in hazardous scenarios.,"Classify and package laboratory waste by hazard type, label clearly, and transfer through approved disposal workflow.","For exposure or injury, stop operation immediately, perform on-site first aid (flush/decontaminate/isolate), and seek medical support without delay.","Stop operation, isolate area, notify supervisor and EHS team, and execute the institutional emergency plan.",基于公开网页资料自动抽取，导入知识库前请人工复核。提取通道=legacy_html；quality_score=0.0。,CDC Animal Care Regulations and Standards | https://www.cdc.gov/labs/animal-care/index.html,网页,CDC Animal Care Regulations and Standards,CDC,,2024-05-16 00:00:00,https://www.cdc.gov/labs/animal-care/index.html,2026-03-30,,draft,cdc;animal care;standards;auto_rewrite_low_quality,en
WEB8-018-002,CDC Animal Care Regulations and Standards（片段2）,biosafety,safety_guidance,biosafety,4,biosafety;animal_research,What rules and controls govern laboratory research involving animals,What rules and controls govern laboratory research involving animals有哪些要点？,"Based on the referenced safety document 'CDC Animal Care Regulations and Standards', this item requires risk-based controls for laboratory activities, including training access, containment conditions, PPE usage, waste control, and emergency response readiness. Applicable scenario: What rules and controls govern laboratory research involving animals有哪些要点？. Key extracted context: LinkedIn Twitter Syndicate Content Source: Office of Laboratory Science and Safety CDC Laboratories CDC’s laboratories are diverse and play a vital role to protect Americans and to be ready to respond to health threats, anytime. View All About Us CDC Laboratory Services CDC Laboratories Protect Americans CDC Partners with Laboratories for Readiness and Response CDC Enhances Laboratory Quality CLIA Certificates CDC Strengthens Laboratory Safety Biosafety in Microbiological and Biomedical Laboratories (BMBL) 6th Edition Sign up for Email Updates","1) Confirm the experiment scope, SOP, and approval requirements before operation.
2) Verify facilities (ventilation, containment, warning signs) and PPE readiness.
3) Execute operation with buddy-check, maintain records, and control exposure paths.
4) Handle samples/waste by classification and complete decontamination after use.
5) Report abnormalities immediately and trigger emergency response when needed.",lab coat; protective gloves; surgical mask or respirator,Do not perform high-risk procedures without training/authorization; do not bypass containment and engineering controls; do not operate alone in hazardous scenarios.,"Classify and package laboratory waste by hazard type, label clearly, and transfer through approved disposal workflow.","For exposure or injury, stop operation immediately, perform on-site first aid (flush/decontaminate/isolate), and seek medical support without delay.","Stop operation, isolate area, notify supervisor and EHS team, and execute the institutional emergency plan.",基于公开网页资料自动抽取，导入知识库前请人工复核。提取通道=legacy_html；quality_score=0.0。,CDC Animal Care Regulations and Standards | https://www.cdc.gov/labs/animal-care/index.html,网页,CDC Animal Care Regulations and Standards,CDC,,2024-05-16 00:00:00,https://www.cdc.gov/labs/animal-care/index.html,2026-03-30,,draft,cdc;animal care;standards;auto_rewrite_low_quality,en
WEB8-026-001,BU Laboratory Safety Program,lab_management,safety_guidance,general,3,general_safety;chemical,What baseline laboratory safety governance controls are required at BU,What baseline laboratory safety governance controls are required at BU有哪些要点？,"Based on the referenced safety document 'BU Laboratory Safety Program', this item requires risk-based controls for laboratory activities, including training access, containment conditions, PPE usage, waste control, and emergency response readiness. Applicable scenario: What baseline laboratory safety governance controls are required at BU有哪些要点？. Key extracted context: Boston University holds the highest standards for safety in academic and teaching laboratories. We offer a range of resources and trainings to help researchers keep their laboratories safe and healthy.","1) Confirm the experiment scope, SOP, and approval requirements before operation.
2) Verify facilities (ventilation, containment, warning signs) and PPE readiness.
3) Execute operation with buddy-check, maintain records, and control exposure paths.
4) Handle samples/waste by classification and complete decontamination after use.
5) Report abnormalities immediately and trigger emergency response when needed.",safety goggles; chemical-resistant gloves; lab coat,Do not perform high-risk procedures without training/authorization; do not bypass containment and engineering controls; do not operate alone in hazardous scenarios.,"Classify and package laboratory waste by hazard type, label clearly, and transfer through approved disposal workflow.","For exposure or injury, stop operation immediately, perform on-site first aid (flush/decontaminate/isolate), and seek medical support without delay.","Stop operation, isolate area, notify supervisor and EHS team, and execute the institutional emergency plan.",基于公开网页资料自动抽取，导入知识库前请人工复核。提取通道=legacy_html；quality_score=0.0。,BU Laboratory Safety Program | https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/,网页,BU Laboratory Safety Program,Boston University Research Safety,,,https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/,2026-03-30,,draft,bu;laboratory safety;program;auto_rewrite_low_quality,en
WEB8-027-001,BU Chemical Hygiene Plan,chemical,safety_guidance,chemical,4,chemical;hazardous_chemicals,How should BU style chemical hygiene procedures be implemented in a university lab,How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？,"Based on the referenced safety document 'BU Chemical Hygiene Plan', this item requires risk-based controls for laboratory activities, including training access, containment conditions, PPE usage, waste control, and emergency response readiness. Applicable scenario: How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？. Key extracted context: Chemical Hygiene Plan Last updated on October 16, 2025 68 min read url copied! Share this: Click to email this to a friend Click to print To Print or Save: Download the guidance below as a PDF Approved Oct 15, 2025 Introduction – 1 1.1 Purpose Boston University (BU) is committed to a Culture of Safety and Responsibility , which includes the safe and compliant use of chemicals in the laboratory. The Chemical Hygiene Plan (CHP) sets forth the policies, procedures and guidelines to protect laboratory workers (and those supporting laboratories at BU), from the health hazards associated with hazardous chemical use in the laboratory. The CHP has been developed by Environmental Health and Safety (EHS), in collaboration with the Laboratory Safety Committee (LSC), and is reviewed annually by EHS and the LSC, or more frequently as needed. The CHP fulfills the requirements set forth in U.S. Department of Labor Occupational Safety and Health Administration’s (OSHA) regulations “ Occupational Exposure to Hazardous Chemicals in Laboratories ” (29 CFR 1910.1450), referred to as the Laboratory Standard within this document. According to the Laboratory Standard, the CHP must include the following: ...","1) Confirm the experiment scope, SOP, and approval requirements before operation.
2) Verify facilities (ventilation, containment, warning signs) and PPE readiness.
3) Execute operation with buddy-check, maintain records, and control exposure paths.
4) Handle samples/waste by classification and complete decontamination after use.
5) Report abnormalities immediately and trigger emergency response when needed.",safety goggles; chemical-resistant gloves; lab coat,Do not perform high-risk procedures without training/authorization; do not bypass containment and engineering controls; do not operate alone in hazardous scenarios.,"Classify and package laboratory waste by hazard type, label clearly, and transfer through approved disposal workflow.","For exposure or injury, stop operation immediately, perform on-site first aid (flush/decontaminate/isolate), and seek medical support without delay.","Stop operation, isolate area, notify supervisor and EHS team, and execute the institutional emergency plan.",基于公开网页资料自动抽取，导入知识库前请人工复核。提取通道=legacy_html；quality_score=0.0。,BU Chemical Hygiene Plan | https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,网页,BU Chemical Hygiene Plan,Boston University Research Safety,,,https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,2026-03-30,,draft,bu;chemical hygiene;chp;auto_rewrite_low_quality,en
WEB8-027-002,BU Chemical Hygiene Plan（片段2）,chemical,safety_guidance,chemical,4,chemical;hazardous_chemicals,How should BU style chemical hygiene procedures be implemented in a university lab,How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？,"Based on the referenced safety document 'BU Chemical Hygiene Plan', this item requires risk-based controls for laboratory activities, including training access, containment conditions, PPE usage, waste control, and emergency response readiness. Applicable scenario: How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？. Key extracted context: d health considerations to be followed when laboratory work involves the use of hazardous chemicals. Criteria to determine and implement specific control measures to reduce employee exposure to hazardous chemicals, such as engineering controls and PPE. A requirement that an ongoing program be developed to ensure that fume hoods and other engineering controls are functioning properly, and specific measures are taken to ensure proper and adequate performance of such equipment. Information and training requirements to ensure employees are apprised of the hazards of chemicals present in their work area. Circumstances under which a particular laboratory function will require “prior approval” before implementation. Provisions for medical consultation and medical exams for all employees who work with hazardous chemicals. Designation of personnel responsible for implementation of the CHP, including assignment of Chemical Hygiene Officer (CHO) and if appropriate, establishment of Chemical Hygiene Committee. Provisions for additional employee protection for work with select carcinogens, reproductive tox­ins, and substances that have a high degree of acute toxicity. 1.2 Scope and Applicabilit ...","1) Confirm the experiment scope, SOP, and approval requirements before operation.
2) Verify facilities (ventilation, containment, warning signs) and PPE readiness.
3) Execute operation with buddy-check, maintain records, and control exposure paths.
4) Handle samples/waste by classification and complete decontamination after use.
5) Report abnormalities immediately and trigger emergency response when needed.",safety goggles; chemical-resistant gloves; lab coat,Do not perform high-risk procedures without training/authorization; do not bypass containment and engineering controls; do not operate alone in hazardous scenarios.,"Classify and package laboratory waste by hazard type, label clearly, and transfer through approved disposal workflow.","For exposure or injury, stop operation immediately, perform on-site first aid (flush/decontaminate/isolate), and seek medical support without delay.","Stop operation, isolate area, notify supervisor and EHS team, and execute the institutional emergency plan.",基于公开网页资料自动抽取，导入知识库前请人工复核。提取通道=legacy_html；quality_score=0.0。,BU Chemical Hygiene Plan | https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,网页,BU Chemical Hygiene Plan,Boston University Research Safety,,,https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,2026-03-30,,draft,bu;chemical hygiene;chp;auto_rewrite_low_quality,en
WEB8-027-003,BU Chemical Hygiene Plan（片段3）,chemical,safety_guidance,chemical,4,chemical;hazardous_chemicals,How should BU style chemical hygiene procedures be implemented in a university lab,How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？,"Based on the referenced safety document 'BU Chemical Hygiene Plan', this item requires risk-based controls for laboratory activities, including training access, containment conditions, PPE usage, waste control, and emergency response readiness. Applicable scenario: How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？. Key extracted context: ctive tox­ins, and substances that have a high degree of acute toxicity. 1.2 Scope and Applicability This CHP applies to every laboratory or related research facility at BU that uses or stores chemicals. This CHP also applies to every research laboratory or related research facility at or under the jurisdiction of Boston Medical Center (BMC) but does not cover non-research activities at BMC, such as clinical operations, which operate under a separate chemical hygiene plan administered by BMC. Questions about the CHP or the safe use of chemicals should be directed to the Principal Investigator (PI), Research Core Director (RCD), Instructor/Lecturer, Laboratory Safety Coordinator, LSC, and/or EHS. In addition to the LSC, several other committees have authority to regulate certain aspects of work in laboratories. These committees may include the Radiation Safety Committee (RSC), the Institutional Biosafety Committee (IBC), and the Institutional Animal Care and Use Committee (IACUC). This document does not preempt any of the policies or procedures issued by the aforementioned committees or any state, local, or federal regulations. In cases where the jurisdictions of two committees over ...","1) Confirm the experiment scope, SOP, and approval requirements before operation.
2) Verify facilities (ventilation, containment, warning signs) and PPE readiness.
3) Execute operation with buddy-check, maintain records, and control exposure paths.
4) Handle samples/waste by classification and complete decontamination after use.
5) Report abnormalities immediately and trigger emergency response when needed.",safety goggles; chemical-resistant gloves; lab coat,Do not perform high-risk procedures without training/authorization; do not bypass containment and engineering controls; do not operate alone in hazardous scenarios.,"Classify and package laboratory waste by hazard type, label clearly, and transfer through approved disposal workflow.","For exposure or injury, stop operation immediately, perform on-site first aid (flush/decontaminate/isolate), and seek medical support without delay.","Stop operation, isolate area, notify supervisor and EHS team, and execute the institutional emergency plan.",基于公开网页资料自动抽取，导入知识库前请人工复核。提取通道=legacy_html；quality_score=0.0。,BU Chemical Hygiene Plan | https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,网页,BU Chemical Hygiene Plan,Boston University Research Safety,,,https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,2026-03-30,,draft,bu;chemical hygiene;chp;auto_rewrite_low_quality,en
WEB8-027-004,BU Chemical Hygiene Plan（片段4）,chemical,safety_guidance,chemical,4,chemical;hazardous_chemicals,How should BU style chemical hygiene procedures be implemented in a university lab,How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？,"Based on the referenced safety document 'BU Chemical Hygiene Plan', this item requires risk-based controls for laboratory activities, including training access, containment conditions, PPE usage, waste control, and emergency response readiness. Applicable scenario: How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？. Key extracted context: s where the jurisdictions of two committees overlap, the more stringent policy or procedure applies. This CHP must be made available to all laboratory workers prior to the commencement of laboratory duties. In addition to the CHP, laboratory workers must be familiar with and adhere to all laboratory safety guidelines and procedures developed by their laboratory supervisor, EHS and other University departments, and any federal, state, or municipal regulatory agencies. This information must be provided by the PI, Research Core Director, Instructor/Lecturer at the time of an employee’s initial assignment to a work area where hazardous chemicals are present, and prior to assignments involving new exposure situations. This information should include the following: Permissible exposure limits (PELs), as specified in 29 CFR part 1910, subpart Z , for OSHA regulated substances or recommended exposure limits for other hazardous chemicals where there is no applicable OSHA standard. The signs and symptoms associated with exposure to the hazardous chemicals used in the laboratory. The location and availability of reference material, including access to Safety Data Sheets (SDS) on hazards, safe ...","1) Confirm the experiment scope, SOP, and approval requirements before operation.
2) Verify facilities (ventilation, containment, warning signs) and PPE readiness.
3) Execute operation with buddy-check, maintain records, and control exposure paths.
4) Handle samples/waste by classification and complete decontamination after use.
5) Report abnormalities immediately and trigger emergency response when needed.",safety goggles; chemical-resistant gloves; lab coat,Do not perform high-risk procedures without training/authorization; do not bypass containment and engineering controls; do not operate alone in hazardous scenarios.,"Classify and package laboratory waste by hazard type, label clearly, and transfer through approved disposal workflow.","For exposure or injury, stop operation immediately, perform on-site first aid (flush/decontaminate/isolate), and seek medical support without delay.","Stop operation, isolate area, notify supervisor and EHS team, and execute the institutional emergency plan.",基于公开网页资料自动抽取，导入知识库前请人工复核。提取通道=legacy_html；quality_score=0.0。,BU Chemical Hygiene Plan | https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,网页,BU Chemical Hygiene Plan,Boston University Research Safety,,,https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,2026-03-30,,draft,bu;chemical hygiene;chp;auto_rewrite_low_quality,en
WEB8-027-005,BU Chemical Hygiene Plan（片段5）,chemical,safety_guidance,chemical,4,chemical;hazardous_chemicals,How should BU style chemical hygiene procedures be implemented in a university lab,How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？,"Based on the referenced safety document 'BU Chemical Hygiene Plan', this item requires risk-based controls for laboratory activities, including training access, containment conditions, PPE usage, waste control, and emergency response readiness. Applicable scenario: How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？. Key extracted context: ssified as a health hazard or simple asphyxiant in accordance with the Hazard Communication Standard (§1910.1200) Health hazard means a chemical for which there is statistically significant evidence based on at least one study conducted in accordance with established scientific principles that acute or chronic health effects may occur in exposed employees. The term “health hazard” includes chemicals that are carcinogens, toxic or highly toxic agents, reproductive toxicants, irritants, corrosives, sensitizers, hepatotoxicants, nephrotoxicants, neurotoxicants, agents which act on the hematopoietic system, and agents which damage the lungs, skin, eyes, or mucous membranes. Highly Hazardous Chemical (HHC) means a chemical that has any health, physical or environmental hazards that require additional safety or environmental practices beyond those of a typical laboratory setting (i.e., requiring greater protection for personnel than standard PPE and/or engineering controls can provide), as required by existing regulations or upon review of the hazards by EHS, relevant oversight committees, or other institutional entities Reproductive toxins","1) Confirm the experiment scope, SOP, and approval requirements before operation.
2) Verify facilities (ventilation, containment, warning signs) and PPE readiness.
3) Execute operation with buddy-check, maintain records, and control exposure paths.
4) Handle samples/waste by classification and complete decontamination after use.
5) Report abnormalities immediately and trigger emergency response when needed.",safety goggles; chemical-resistant gloves; lab coat,Do not perform high-risk procedures without training/authorization; do not bypass containment and engineering controls; do not operate alone in hazardous scenarios.,"Classify and package laboratory waste by hazard type, label clearly, and transfer through approved disposal workflow.","For exposure or injury, stop operation immediately, perform on-site first aid (flush/decontaminate/isolate), and seek medical support without delay.","Stop operation, isolate area, notify supervisor and EHS team, and execute the institutional emergency plan.",基于公开网页资料自动抽取，导入知识库前请人工复核。提取通道=legacy_html；quality_score=0.0。,BU Chemical Hygiene Plan | https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,网页,BU Chemical Hygiene Plan,Boston University Research Safety,,,https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,2026-03-30,,draft,bu;chemical hygiene;chp;auto_rewrite_low_quality,en
WEB8-027-006,BU Chemical Hygiene Plan（片段6）,chemical,safety_guidance,chemical,4,chemical;hazardous_chemicals,How should BU style chemical hygiene procedures be implemented in a university lab,How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？,"Based on the referenced safety document 'BU Chemical Hygiene Plan', this item requires risk-based controls for laboratory activities, including training access, containment conditions, PPE usage, waste control, and emergency response readiness. Applicable scenario: How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？. Key extracted context: e hazards by EHS, relevant oversight committees, or other institutional entities Reproductive toxins are defined as chemicals that affect the reproductive capabilities including adverse effects on sexual function and fertility in adult males and females, as well as adverse effects on the development of the offspring. Chemicals classified as reproductive toxins in accordance with Appendix A – Health Hazard Criteria (Mandatory) of the Hazard Communication Standard (§1910.1200) shall be considered reproductive toxins for purposes of this section. Please refer to BU Laboratory Reproductive Health Hazards Guidance Document for additional details. Select carcinogen means any substance which meets the criteria listed below; please refer to the BU Highly Hazardous Chemical Program for additional details: (i) It is regulated by OSHA as a carcinogen; or (ii) It is listed under the category, “known to be carcinogens,” in the Annual Report on Carcinogens published by the National Toxicology Program (NTP) (latest edition); or (iii) It is listed under Group 1 (“carcinogenic to humans”) by the International Agency for Research on Cancer Monographs (IARC) (latest editions); or (iv) It is listed in ...","1) Confirm the experiment scope, SOP, and approval requirements before operation.
2) Verify facilities (ventilation, containment, warning signs) and PPE readiness.
3) Execute operation with buddy-check, maintain records, and control exposure paths.
4) Handle samples/waste by classification and complete decontamination after use.
5) Report abnormalities immediately and trigger emergency response when needed.",safety goggles; chemical-resistant gloves; lab coat,Do not perform high-risk procedures without training/authorization; do not bypass containment and engineering controls; do not operate alone in hazardous scenarios.,"Classify and package laboratory waste by hazard type, label clearly, and transfer through approved disposal workflow.","For exposure or injury, stop operation immediately, perform on-site first aid (flush/decontaminate/isolate), and seek medical support without delay.","Stop operation, isolate area, notify supervisor and EHS team, and execute the institutional emergency plan.",基于公开网页资料自动抽取，导入知识库前请人工复核。提取通道=legacy_html；quality_score=0.0。,BU Chemical Hygiene Plan | https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,网页,BU Chemical Hygiene Plan,Boston University Research Safety,,,https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,2026-03-30,,draft,bu;chemical hygiene;chp;auto_rewrite_low_quality,en
WEB8-027-007,BU Chemical Hygiene Plan（片段7）,chemical,safety_guidance,chemical,4,chemical;hazardous_chemicals,How should BU style chemical hygiene procedures be implemented in a university lab,How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？,"Based on the referenced safety document 'BU Chemical Hygiene Plan', this item requires risk-based controls for laboratory activities, including training access, containment conditions, PPE usage, waste control, and emergency response readiness. Applicable scenario: How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？. Key extracted context: d in either Group 2A or 2B by IARC or under the category, “ reasonably anticipated to be carcinogens ” by NTP, and causes statistically significant tumor incidence in experimental animals in accordance with any of the following criteria: (A) After inhalation exposure of 6-7 hours per day, 5 days per week, for a significant portion of a lifetime to dosages of less than 10 mg/m3; (B) After repeated skin application of less than 300 (mg/kg of body weight) per week; or (C) After oral dosages of less than 50 mg/kg of body weight per day. 1.4 General Principles To promote the safe handling of chemicals, the below principles apply: Minimization of Chemical Exposure and Risks : Work should be conducted under conditions that minimize risks from known and unknown hazardous substances, including: Identification of chemicals to be used, how they will be used, and their quantities. Evaluation of the hazards associated with the chemicals to be used and consideration of laboratory conditions that could increase these hazards. The evaluation should include toxic, physical, reactive, flammable, explosive, radiation, and biological hazards as well as other potential hazards. Consultation of resource ...","1) Confirm the experiment scope, SOP, and approval requirements before operation.
2) Verify facilities (ventilation, containment, warning signs) and PPE readiness.
3) Execute operation with buddy-check, maintain records, and control exposure paths.
4) Handle samples/waste by classification and complete decontamination after use.
5) Report abnormalities immediately and trigger emergency response when needed.",safety goggles; chemical-resistant gloves; lab coat,Do not perform high-risk procedures without training/authorization; do not bypass containment and engineering controls; do not operate alone in hazardous scenarios.,"Classify and package laboratory waste by hazard type, label clearly, and transfer through approved disposal workflow.","For exposure or injury, stop operation immediately, perform on-site first aid (flush/decontaminate/isolate), and seek medical support without delay.","Stop operation, isolate area, notify supervisor and EHS team, and execute the institutional emergency plan.",基于公开网页资料自动抽取，导入知识库前请人工复核。提取通道=legacy_html；quality_score=0.0。,BU Chemical Hygiene Plan | https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,网页,BU Chemical Hygiene Plan,Boston University Research Safety,,,https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,2026-03-30,,draft,bu;chemical hygiene;chp;auto_rewrite_low_quality,en
WEB8-027-008,BU Chemical Hygiene Plan（片段8）,chemical,safety_guidance,chemical,4,chemical;hazardous_chemicals,How should BU style chemical hygiene procedures be implemented in a university lab,How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？,"Based on the referenced safety document 'BU Chemical Hygiene Plan', this item requires risk-based controls for laboratory activities, including training access, containment conditions, PPE usage, waste control, and emergency response readiness. Applicable scenario: How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？. Key extracted context: ing guidance from EHS personnel and experienced personnel to ensure the risk assessment is informed. Selection of appropriate controls (engineering, administrative, and personal protective equipment) to minimize risk and protect laboratory workers from hazards. Controls must ensure that PELs are not exceeded Ensuring that procedures are in place to safely respond to accidents and emergencies. Avoidance of the Underestimation of Risk: Even for substances with no known significant hazards, exposure should be minimized. Unless otherwise known, it should be assumed that any mixture will be more toxic than its most toxic component. All substances of unknown toxicity should be considered toxic. Provision of Adequate Ventilation: The best way to prevent exposure to airborne substances is to prevent their escape into the working environment by using chemical fume hoods and other appropriate ventilation devices. Assumption of Personal Responsibility: Follow the CHP and seek guidance as needed. Individuals who work with chemicals are responsible for their own safety, the safety of colleagues, and of the general public. Observation of Permissible Exposure Limits and Threshold Limit Values: OS ...","1) Confirm the experiment scope, SOP, and approval requirements before operation.
2) Verify facilities (ventilation, containment, warning signs) and PPE readiness.
3) Execute operation with buddy-check, maintain records, and control exposure paths.
4) Handle samples/waste by classification and complete decontamination after use.
5) Report abnormalities immediately and trigger emergency response when needed.",safety goggles; chemical-resistant gloves; lab coat,Do not perform high-risk procedures without training/authorization; do not bypass containment and engineering controls; do not operate alone in hazardous scenarios.,"Classify and package laboratory waste by hazard type, label clearly, and transfer through approved disposal workflow.","For exposure or injury, stop operation immediately, perform on-site first aid (flush/decontaminate/isolate), and seek medical support without delay.","Stop operation, isolate area, notify supervisor and EHS team, and execute the institutional emergency plan.",基于公开网页资料自动抽取，导入知识库前请人工复核。提取通道=legacy_html；quality_score=0.0。,BU Chemical Hygiene Plan | https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,网页,BU Chemical Hygiene Plan,Boston University Research Safety,,,https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,2026-03-30,,draft,bu;chemical hygiene;chp;auto_rewrite_low_quality,en
WEB8-027-009,BU Chemical Hygiene Plan（片段9）,chemical,safety_guidance,chemical,4,chemical;hazardous_chemicals,How should BU style chemical hygiene procedures be implemented in a university lab,How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？,"Based on the referenced safety document 'BU Chemical Hygiene Plan', this item requires risk-based controls for laboratory activities, including training access, containment conditions, PPE usage, waste control, and emergency response readiness. Applicable scenario: How should BU style chemical hygiene procedures be implemented in a university lab有哪些要点？. Key extracted context: bservation of Permissible Exposure Limits and Threshold Limit Values: OSHA’s PELs cannot be exceeded . The American Conference of Governmental Industrial Hygienists Threshold Limit Values should also not be exceeded. When a regulatory standard does not exist, published recommended exposure limits, as promulgated by NIOSH, should be followed. Roles and Responsibilities – 2 The chief element in this section is the designation of authority and responsibility for implementation of the CHP. The following parties are responsible for implementing the requirements of the CHP: 2.1 Laboratory Safety Committee (LSC) The LSC serves as BU’s Chemical Hygiene Committee. The scope of BU’s LSC extends to all laboratories affiliated with, served by, owned or controlled by Boston University and the research laboratories at BMC. The voting members of the LSC are comprised of faculty members and representatives from administrative departments that have laboratories working with or storing hazardous chemicals and members of EHS. The non-voting members of the committee also includes members of EHS, Research Occupational Health Program (ROHP), Campus Planning and Operations (CPO), and other University dep ...","1) Confirm the experiment scope, SOP, and approval requirements before operation.
2) Verify facilities (ventilation, containment, warning signs) and PPE readiness.
3) Execute operation with buddy-check, maintain records, and control exposure paths.
4) Handle samples/waste by classification and complete decontamination after use.
5) Report abnormalities immediately and trigger emergency response when needed.",safety goggles; chemical-resistant gloves; lab coat,Do not perform high-risk procedures without training/authorization; do not bypass containment and engineering controls; do not operate alone in hazardous scenarios.,"Classify and package laboratory waste by hazard type, label clearly, and transfer through approved disposal workflow.","For exposure or injury, stop operation immediately, perform on-site first aid (flush/decontaminate/isolate), and seek medical support without delay.","Stop operation, isolate area, notify supervisor and EHS team, and execute the institutional emergency plan.",基于公开网页资料自动抽取，导入知识库前请人工复核。提取通道=legacy_html；quality_score=0.0。,BU Chemical Hygiene Plan | https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,网页,BU Chemical Hygiene Plan,Boston University Research Safety,,,https://www.bu.edu/research/ethics-compliance/safety/laboratory-safety/chemical-hygiene-plan/,2026-03-30,,draft,bu;chemical hygiene;chp;auto_rewrite_low_quality,en
